customer_id,credit_score,bureau_status
921207,821,GOOD
921208,652,REVIEW
921209,750,GOOD
921210,603,REVIEW
921211,612,REVIEW
921212,635,REVIEW
921213,837,GOOD
921214,806,GOOD
921215,784,GOOD
921216,673,REVIEW
921217,820,GOOD
921218,718,GOOD
921219,848,GOOD
921220,659,REVIEW
921221,550,REVIEW
921222,677,REVIEW
921223,559,REVIEW
921224,729,GOOD
921225,718,GOOD
921226,700,GOOD
921227,728,GOOD
921228,704,GOOD
921229,775,GOOD
921230,739,GOOD
921231,835,GOOD
921232,680,REVIEW
921233,792,GOOD
921234,606,REVIEW
921235,712,GOOD
921236,791,GOOD
921237,618,REVIEW
921238,822,GOOD
921239,559,REVIEW
921240,827,GOOD
921241,688,REVIEW
921242,743,GOOD
921243,844,GOOD
921244,833,GOOD
921245,774,GOOD
921246,847,GOOD
921247,843,GOOD
921248,741,GOOD
921249,778,GOOD
921250,800,GOOD
921251,590,REVIEW
921252,782,GOOD
921253,613,REVIEW
921254,735,GOOD
921255,831,GOOD
921256,647,REVIEW
921257,711,GOOD
921258,653,REVIEW
921259,787,GOOD
921260,623,REVIEW
921261,700,GOOD
921262,550,REVIEW
921263,717,GOOD
921264,839,GOOD
921265,673,REVIEW
921266,678,REVIEW
921267,691,REVIEW
921268,585,REVIEW
921269,625,REVIEW
921270,821,GOOD
921271,742,GOOD
921272,734,GOOD
921273,652,REVIEW
921274,808,GOOD
921275,620,REVIEW
921276,825,GOOD
921277,731,GOOD
921278,789,GOOD
921279,849,GOOD
921280,797,GOOD
921281,621,REVIEW
921282,647,REVIEW
921283,685,REVIEW
921284,833,GOOD
921285,770,GOOD
921286,804,GOOD
921287,813,GOOD
921288,849,GOOD
921289,614,REVIEW
921290,576,REVIEW
921291,765,GOOD
921292,775,GOOD
921293,596,REVIEW
921294,723,GOOD
921295,782,GOOD
921296,667,REVIEW
921297,589,REVIEW
921298,769,GOOD
921299,768,GOOD
921300,580,REVIEW
921301,784,GOOD
921302,815,GOOD
921303,825,GOOD
921304,738,GOOD
921305,825,GOOD
921306,724,GOOD
921307,772,GOOD
921308,773,GOOD
921309,768,GOOD
921310,613,REVIEW
921311,572,REVIEW
921312,842,GOOD
921313,760,GOOD
921314,800,GOOD
921315,764,GOOD
921316,816,GOOD
921317,740,GOOD
921318,793,GOOD
921319,757,GOOD
921320,812,GOOD
921321,582,REVIEW
921322,760,GOOD
921323,822,GOOD
921324,719,GOOD
921325,849,GOOD
921326,750,GOOD
921327,744,GOOD
921328,786,GOOD
921329,818,GOOD
921330,554,REVIEW
921331,765,GOOD
921332,835,GOOD
921333,815,GOOD
921334,760,GOOD
921335,813,GOOD
921336,574,REVIEW
921337,679,REVIEW
921338,580,REVIEW
921339,613,REVIEW
921340,799,GOOD
921341,800,GOOD
921342,613,REVIEW
921343,635,REVIEW
921344,578,REVIEW
921345,560,REVIEW
921346,680,REVIEW
921347,772,GOOD
921348,757,GOOD
921349,754,GOOD
921350,799,GOOD
921351,703,GOOD
921352,849,GOOD
921353,559,REVIEW
921354,769,GOOD
921355,825,GOOD
921356,580,REVIEW
921357,798,GOOD
921358,800,GOOD
921359,677,REVIEW
921360,704,GOOD
921361,766,GOOD
921362,817,GOOD
921363,795,GOOD
921364,823,GOOD
921365,827,GOOD
921366,841,GOOD
921367,702,GOOD
921368,572,REVIEW
921369,637,REVIEW
921370,678,REVIEW
921371,773,GOOD
921372,765,GOOD
921373,628,REVIEW
921374,807,GOOD
921375,566,REVIEW
921376,725,GOOD
921377,794,GOOD
921378,711,GOOD
921379,691,REVIEW
921380,568,REVIEW
921381,728,GOOD
921382,793,GOOD
921383,789,GOOD
921384,749,GOOD
921385,749,GOOD
921386,672,REVIEW
921387,558,REVIEW
921388,796,GOOD
921389,683,REVIEW
921390,684,REVIEW
921391,739,GOOD
921392,585,REVIEW
921393,805,GOOD
921394,615,REVIEW
921395,693,REVIEW
921396,749,GOOD
921397,724,GOOD
921398,758,GOOD
921399,813,GOOD
921400,846,GOOD
921401,776,GOOD
921402,783,GOOD
921403,554,REVIEW
921404,662,REVIEW
921405,804,GOOD
921406,779,GOOD
921407,668,REVIEW
921408,773,GOOD
921409,737,GOOD
921410,804,GOOD
921411,556,REVIEW
921412,667,REVIEW
921413,837,GOOD
921414,843,GOOD
921415,701,GOOD
921416,794,GOOD
921417,779,GOOD
921418,663,REVIEW
921419,722,GOOD
921420,823,GOOD
921421,793,GOOD
921422,745,GOOD
921423,776,GOOD
921424,691,REVIEW
921425,703,GOOD
921426,742,GOOD
921427,822,GOOD
921428,820,GOOD
921429,570,REVIEW
921430,705,GOOD
921431,768,GOOD
921432,743,GOOD
921433,821,GOOD
921434,704,GOOD
921435,707,GOOD
921436,829,GOOD
921437,554,REVIEW
921438,748,GOOD
921439,604,REVIEW
921440,799,GOOD
921441,766,GOOD
921442,656,REVIEW
921443,768,GOOD
921444,757,GOOD
921445,682,REVIEW
921446,710,GOOD
921447,768,GOOD
921448,828,GOOD
921449,724,GOOD
921450,798,GOOD
921451,786,GOOD
921452,771,GOOD
921453,824,GOOD
921454,700,GOOD
921455,783,GOOD
921456,605,REVIEW
921457,771,GOOD
921458,695,REVIEW
921459,752,GOOD
921460,739,GOOD
921461,738,GOOD
921462,604,REVIEW
921463,619,REVIEW
921464,595,REVIEW
921465,849,GOOD
921466,845,GOOD
921467,779,GOOD
921468,701,GOOD
921469,614,REVIEW
921470,847,GOOD
921471,789,GOOD
921472,830,GOOD
921473,698,REVIEW
921474,651,REVIEW
921475,620,REVIEW
921476,767,GOOD
921477,723,GOOD
921478,839,GOOD
921479,702,GOOD
921480,587,REVIEW
921481,812,GOOD
921482,746,GOOD
921483,686,REVIEW
921484,575,REVIEW
921485,616,REVIEW
921486,621,REVIEW
921487,692,REVIEW
921488,774,GOOD
921489,849,GOOD
921490,575,REVIEW
921491,775,GOOD
921492,838,GOOD
921493,732,GOOD
921494,604,REVIEW
921495,840,GOOD
921496,752,GOOD
921497,710,GOOD
921498,778,GOOD
921499,776,GOOD
921500,791,GOOD
921501,784,GOOD
921502,772,GOOD
921503,585,REVIEW
921504,813,GOOD
921505,587,REVIEW
921506,589,REVIEW
921507,716,GOOD
921508,810,GOOD
921509,743,GOOD
921510,840,GOOD
921511,720,GOOD
921512,614,REVIEW
921513,813,GOOD
921514,746,GOOD
921515,842,GOOD
921516,811,GOOD
921517,825,GOOD
921518,843,GOOD
921519,555,REVIEW
921520,565,REVIEW
921521,700,GOOD
921522,609,REVIEW
921523,760,GOOD
921524,787,GOOD
921525,579,REVIEW
921526,772,GOOD
921527,740,GOOD
921528,710,GOOD
921529,734,GOOD
921530,741,GOOD
921531,769,GOOD
921532,681,REVIEW
921533,762,GOOD
921534,801,GOOD
921535,704,GOOD
921536,801,GOOD
921537,839,GOOD
921538,683,REVIEW
921539,710,GOOD
921540,782,GOOD
921541,793,GOOD
921542,562,REVIEW
921543,831,GOOD
921544,733,GOOD
921545,780,GOOD
921546,665,REVIEW
921547,606,REVIEW
921548,762,GOOD
921549,803,GOOD
921550,818,GOOD
921551,749,GOOD
921552,690,REVIEW
921553,629,REVIEW
921554,728,GOOD
921555,615,REVIEW
921556,734,GOOD
921557,825,GOOD
921558,742,GOOD
921559,557,REVIEW
921560,680,REVIEW
921561,829,GOOD
921562,844,GOOD
921563,721,GOOD
921564,686,REVIEW
921565,849,GOOD
921566,813,GOOD
921567,739,GOOD
921568,660,REVIEW
921569,784,GOOD
921570,841,GOOD
921571,583,REVIEW
921572,743,GOOD
921573,573,REVIEW
921574,638,REVIEW
921575,774,GOOD
921576,621,REVIEW
921577,562,REVIEW
921578,615,REVIEW
921579,736,GOOD
921580,815,GOOD
921581,636,REVIEW
921582,791,GOOD
921583,762,GOOD
921584,791,GOOD
921585,821,GOOD
921586,832,GOOD
921587,603,REVIEW
921588,725,GOOD
921589,780,GOOD
921590,768,GOOD
921591,741,GOOD
921592,795,GOOD
921593,813,GOOD
921594,836,GOOD
921595,810,GOOD
921596,627,REVIEW
921597,754,GOOD
921598,742,GOOD
921599,668,REVIEW
921600,800,GOOD
921601,846,GOOD
921602,822,GOOD
921603,676,REVIEW
921604,681,REVIEW
921605,699,REVIEW
921606,613,REVIEW
921607,838,GOOD
921608,839,GOOD
921609,616,REVIEW
921610,781,GOOD
921611,798,GOOD
921612,592,REVIEW
921613,850,GOOD
921614,684,REVIEW
921615,673,REVIEW
921616,761,GOOD
921617,780,GOOD
921618,727,GOOD
921619,701,GOOD
921620,802,GOOD
921621,806,GOOD
921622,848,GOOD
921623,650,REVIEW
921624,790,GOOD
921625,763,GOOD
921626,682,REVIEW
921627,693,REVIEW
921628,818,GOOD
921629,621,REVIEW
921630,640,REVIEW
921631,819,GOOD
921632,741,GOOD
921633,687,REVIEW
921634,821,GOOD
921635,796,GOOD
921636,766,GOOD
921637,836,GOOD
921638,832,GOOD
921639,555,REVIEW
921640,605,REVIEW
921641,820,GOOD
921642,672,REVIEW
921643,750,GOOD
921644,690,REVIEW
921645,597,REVIEW
921646,809,GOOD
921647,601,REVIEW
921648,719,GOOD
921649,557,REVIEW
921650,814,GOOD
921651,594,REVIEW
921652,842,GOOD
921653,781,GOOD
921654,697,REVIEW
921655,798,GOOD
921656,843,GOOD
921657,791,GOOD
921658,564,REVIEW
921659,843,GOOD
921660,788,GOOD
921661,779,GOOD
921662,699,REVIEW
921663,822,GOOD
921664,709,GOOD
921665,746,GOOD
921666,699,REVIEW
921667,616,REVIEW
921668,717,GOOD
921669,846,GOOD
921670,782,GOOD
921671,708,GOOD
921672,843,GOOD
921673,765,GOOD
921674,603,REVIEW
921675,713,GOOD
921676,749,GOOD
921677,650,REVIEW
921678,715,GOOD
921679,733,GOOD
921680,745,GOOD
921681,787,GOOD
921682,782,GOOD
921683,570,REVIEW
921684,572,REVIEW
921685,755,GOOD
921686,735,GOOD
921687,590,REVIEW
921688,625,REVIEW
921689,606,REVIEW
921690,845,GOOD
921691,781,GOOD
921692,778,GOOD
921693,776,GOOD
921694,804,GOOD
921695,778,GOOD
921696,687,REVIEW
921697,645,REVIEW
921698,710,GOOD
921699,642,REVIEW
921700,703,GOOD
921701,717,GOOD
921702,818,GOOD
921703,817,GOOD
921704,840,GOOD
921705,624,REVIEW
921706,604,REVIEW
921707,741,GOOD
921708,768,GOOD
921709,813,GOOD
921710,569,REVIEW
921711,786,GOOD
921712,789,GOOD
921713,793,GOOD
921714,841,GOOD
921715,752,GOOD
921716,739,GOOD
921717,800,GOOD
921718,695,REVIEW
921719,619,REVIEW
921720,767,GOOD
921721,845,GOOD
921722,795,GOOD
921723,762,GOOD
921724,694,REVIEW
921725,702,GOOD
921726,593,REVIEW
921727,566,REVIEW
921728,764,GOOD
921729,798,GOOD
921730,746,GOOD
921731,595,REVIEW
921732,830,GOOD
921733,750,GOOD
921734,840,GOOD
921735,842,GOOD
921736,683,REVIEW
921737,696,REVIEW
921738,779,GOOD
921739,775,GOOD
921740,826,GOOD
921741,732,GOOD
921742,822,GOOD
921743,700,GOOD
921744,782,GOOD
921745,742,GOOD
921746,790,GOOD
921747,848,GOOD
921748,607,REVIEW
921749,723,GOOD
921750,766,GOOD
921751,760,GOOD
921752,841,GOOD
921753,607,REVIEW
921754,550,REVIEW
921755,847,GOOD
921756,677,REVIEW
921757,808,GOOD
921758,696,REVIEW
921759,764,GOOD
921760,660,REVIEW
921761,841,GOOD
921762,746,GOOD
921763,785,GOOD
921764,774,GOOD
921765,647,REVIEW
921766,713,GOOD
921767,653,REVIEW
921768,695,REVIEW
921769,798,GOOD
921770,683,REVIEW
921771,778,GOOD
921772,692,REVIEW
921773,628,REVIEW
921774,795,GOOD
921775,737,GOOD
921776,748,GOOD
921777,790,GOOD
921778,561,REVIEW
921779,817,GOOD
921780,730,GOOD
921781,748,GOOD
921782,638,REVIEW
921783,707,GOOD
921784,648,REVIEW
921785,819,GOOD
921786,836,GOOD
921787,761,GOOD
921788,584,REVIEW
921789,639,REVIEW
921790,835,GOOD
921791,649,REVIEW
921792,818,GOOD
921793,817,GOOD
921794,841,GOOD
921795,786,GOOD
921796,799,GOOD
921797,699,REVIEW
921798,736,GOOD
921799,561,REVIEW
921800,731,GOOD
921801,796,GOOD
921802,715,GOOD
921803,769,GOOD
921804,838,GOOD
921805,760,GOOD
921806,595,REVIEW
921807,700,GOOD
921808,560,REVIEW
921809,633,REVIEW
921810,605,REVIEW
921811,702,GOOD
921812,642,REVIEW
921813,725,GOOD
921814,827,GOOD
921815,615,REVIEW
921816,820,GOOD
921817,745,GOOD
921818,601,REVIEW
921819,695,REVIEW
921820,660,REVIEW
921821,818,GOOD
921822,845,GOOD
921823,849,GOOD
921824,691,REVIEW
921825,807,GOOD
921826,760,GOOD
921827,725,GOOD
921828,840,GOOD
921829,806,GOOD
921830,662,REVIEW
921831,806,GOOD
921832,812,GOOD
921833,787,GOOD
921834,789,GOOD
921835,682,REVIEW
921836,689,REVIEW
921837,658,REVIEW
921838,682,REVIEW
921839,613,REVIEW
921840,631,REVIEW
921841,723,GOOD
921842,582,REVIEW
921843,704,GOOD
921844,681,REVIEW
921845,717,GOOD
921846,774,GOOD
921847,557,REVIEW
921848,555,REVIEW
921849,713,GOOD
921850,746,GOOD
921851,581,REVIEW
921852,813,GOOD
921853,596,REVIEW
921854,574,REVIEW
921855,760,GOOD
921856,606,REVIEW
921857,801,GOOD
921858,622,REVIEW
921859,828,GOOD
921860,780,GOOD
921861,700,GOOD
921862,729,GOOD
921863,638,REVIEW
921864,762,GOOD
921865,636,REVIEW
921866,847,GOOD
921867,850,GOOD
921868,673,REVIEW
921869,699,REVIEW
921870,760,GOOD
921871,747,GOOD
921872,689,REVIEW
921873,756,GOOD
921874,576,REVIEW
921875,666,REVIEW
921876,734,GOOD
921877,801,GOOD
921878,571,REVIEW
921879,777,GOOD
921880,771,GOOD
921881,557,REVIEW
921882,756,GOOD
921883,580,REVIEW
921884,619,REVIEW
921885,581,REVIEW
921886,747,GOOD
921887,665,REVIEW
921888,769,GOOD
921889,572,REVIEW
921890,645,REVIEW
921891,682,REVIEW
921892,696,REVIEW
921893,703,GOOD
921894,847,GOOD
921895,722,GOOD
921896,784,GOOD
921897,838,GOOD
921898,776,GOOD
921899,643,REVIEW
921900,728,GOOD
921901,762,GOOD
921902,750,GOOD
921903,636,REVIEW
921904,818,GOOD
921905,759,GOOD
921906,830,GOOD
921907,788,GOOD
921908,700,GOOD
921909,577,REVIEW
921910,652,REVIEW
921911,680,REVIEW
921912,817,GOOD
921913,785,GOOD
921914,590,REVIEW
921915,629,REVIEW
921916,745,GOOD
921917,771,GOOD
921918,797,GOOD
921919,761,GOOD
921920,551,REVIEW
921921,805,GOOD
921922,827,GOOD
921923,789,GOOD
921924,828,GOOD
921925,754,GOOD
921926,760,GOOD
921927,800,GOOD
921928,796,GOOD
921929,809,GOOD
921930,636,REVIEW
921931,771,GOOD
921932,681,REVIEW
921933,637,REVIEW
921934,692,REVIEW
921935,779,GOOD
921936,821,GOOD
921937,814,GOOD
921938,835,GOOD
921939,761,GOOD
921940,559,REVIEW
921941,832,GOOD
921942,804,GOOD
921943,650,REVIEW
921944,595,REVIEW
921945,680,REVIEW
921946,782,GOOD
921947,689,REVIEW
921948,675,REVIEW
921949,559,REVIEW
921950,673,REVIEW
921951,828,GOOD
921952,718,GOOD
921953,582,REVIEW
921954,771,GOOD
921955,694,REVIEW
921956,654,REVIEW
921957,574,REVIEW
921958,819,GOOD
921959,832,GOOD
921960,764,GOOD
921961,589,REVIEW
921962,599,REVIEW
921963,818,GOOD
921964,693,REVIEW
921965,840,GOOD
921966,572,REVIEW
921967,722,GOOD
921968,593,REVIEW
921969,682,REVIEW
921970,705,GOOD
921971,816,GOOD
921972,812,GOOD
921973,760,GOOD
921974,768,GOOD
921975,797,GOOD
921976,593,REVIEW
921977,823,GOOD
921978,821,GOOD
921979,794,GOOD
921980,551,REVIEW
921981,820,GOOD
921982,721,GOOD
921983,588,REVIEW
921984,782,GOOD
921985,735,GOOD
921986,737,GOOD
921987,672,REVIEW
921988,657,REVIEW
921989,822,GOOD
921990,677,REVIEW
921991,753,GOOD
921992,792,GOOD
921993,807,GOOD
921994,672,REVIEW
921995,727,GOOD
921996,677,REVIEW
921997,732,GOOD
921998,608,REVIEW
921999,803,GOOD
922000,792,GOOD
922001,808,GOOD
922002,820,GOOD
922003,777,GOOD
922004,815,GOOD
922005,737,GOOD
922006,720,GOOD
922007,762,GOOD
922008,780,GOOD
922009,785,GOOD
922010,683,REVIEW
922011,776,GOOD
922012,834,GOOD
922013,840,GOOD
922014,624,REVIEW
922015,770,GOOD
922016,705,GOOD
922017,823,GOOD
922018,784,GOOD
922019,833,GOOD
922020,815,GOOD
922021,689,REVIEW
922022,756,GOOD
922023,812,GOOD
922024,628,REVIEW
922025,808,GOOD
922026,735,GOOD
922027,760,GOOD
922028,706,GOOD
922029,780,GOOD
922030,560,REVIEW
922031,693,REVIEW
922032,768,GOOD
922033,736,GOOD
922034,738,GOOD
922035,619,REVIEW
922036,742,GOOD
922037,634,REVIEW
922038,692,REVIEW
922039,776,GOOD
922040,788,GOOD
922041,705,GOOD
922042,808,GOOD
922043,641,REVIEW
922044,791,GOOD
922045,750,GOOD
922046,696,REVIEW
922047,744,GOOD
922048,731,GOOD
922049,755,GOOD
922050,605,REVIEW
922051,758,GOOD
922052,758,GOOD
922053,665,REVIEW
922054,694,REVIEW
922055,782,GOOD
922056,782,GOOD
922057,822,GOOD
922058,847,GOOD
922059,746,GOOD
922060,791,GOOD
922061,758,GOOD
922062,772,GOOD
922063,821,GOOD
922064,737,GOOD
922065,785,GOOD
922066,567,REVIEW
922067,680,REVIEW
922068,563,REVIEW
922069,802,GOOD
922070,581,REVIEW
922071,664,REVIEW
922072,689,REVIEW
922073,741,GOOD
922074,679,REVIEW
922075,664,REVIEW
922076,783,GOOD
922077,669,REVIEW
922078,691,REVIEW
922079,723,GOOD
922080,789,GOOD
922081,763,GOOD
922082,586,REVIEW
922083,653,REVIEW
922084,824,GOOD
922085,809,GOOD
922086,795,GOOD
922087,651,REVIEW
922088,613,REVIEW
922089,759,GOOD
922090,591,REVIEW
922091,783,GOOD
922092,702,GOOD
922093,630,REVIEW
922094,703,GOOD
922095,764,GOOD
922096,683,REVIEW
922097,721,GOOD
922098,674,REVIEW
922099,592,REVIEW
922100,803,GOOD
922101,725,GOOD
922102,820,GOOD
922103,729,GOOD
922104,805,GOOD
922105,725,GOOD
922106,760,GOOD
922107,834,GOOD
922108,792,GOOD
922109,573,REVIEW
922110,714,GOOD
922111,652,REVIEW
922112,692,REVIEW
922113,777,GOOD
922114,749,GOOD
922115,829,GOOD
922116,747,GOOD
922117,561,REVIEW
922118,711,GOOD
922119,622,REVIEW
922120,755,GOOD
922121,780,GOOD
922122,796,GOOD
922123,786,GOOD
922124,819,GOOD
922125,805,GOOD
922126,724,GOOD
922127,697,REVIEW
922128,826,GOOD
922129,734,GOOD
922130,769,GOOD
922131,787,GOOD
922132,831,GOOD
922133,780,GOOD
922134,795,GOOD
922135,728,GOOD
922136,632,REVIEW
922137,782,GOOD
922138,841,GOOD
922139,708,GOOD
922140,841,GOOD
922141,814,GOOD
922142,790,GOOD
922143,822,GOOD
922144,844,GOOD
922145,610,REVIEW
922146,820,GOOD
922147,756,GOOD
922148,736,GOOD
922149,738,GOOD
922150,682,REVIEW
922151,749,GOOD
922152,714,GOOD
922153,824,GOOD
922154,696,REVIEW
922155,560,REVIEW
922156,718,GOOD
922157,735,GOOD
922158,644,REVIEW
922159,573,REVIEW
922160,840,GOOD
922161,592,REVIEW
922162,729,GOOD
922163,664,REVIEW
922164,673,REVIEW
922165,815,GOOD
922166,807,GOOD
922167,590,REVIEW
922168,845,GOOD
922169,801,GOOD
922170,557,REVIEW
922171,788,GOOD
922172,573,REVIEW
922173,677,REVIEW
922174,656,REVIEW
922175,803,GOOD
922176,734,GOOD
922177,753,GOOD
922178,746,GOOD
922179,586,REVIEW
922180,815,GOOD
922181,704,GOOD
922182,768,GOOD
922183,682,REVIEW
922184,555,REVIEW
922185,651,REVIEW
922186,793,GOOD
922187,771,GOOD
922188,720,GOOD
922189,746,GOOD
922190,710,GOOD
922191,784,GOOD
922192,587,REVIEW
922193,716,GOOD
922194,643,REVIEW
922195,569,REVIEW
922196,748,GOOD
922197,707,GOOD
922198,667,REVIEW
922199,842,GOOD
922200,832,GOOD
922201,823,GOOD
922202,661,REVIEW
922203,711,GOOD
922204,844,GOOD
922205,820,GOOD
922206,710,GOOD
922207,694,REVIEW
922208,584,REVIEW
922209,667,REVIEW
922210,831,GOOD
922211,783,GOOD
922212,641,REVIEW
922213,737,GOOD
922214,706,GOOD
922215,847,GOOD
922216,801,GOOD
922217,794,GOOD
922218,772,GOOD
922219,809,GOOD
922220,847,GOOD
922221,787,GOOD
922222,767,GOOD
922223,786,GOOD
922224,762,GOOD
922225,770,GOOD
922226,732,GOOD
922227,746,GOOD
922228,605,REVIEW
922229,824,GOOD
922230,817,GOOD
922231,831,GOOD
922232,677,REVIEW
922233,641,REVIEW
922234,650,REVIEW
922235,754,GOOD
922236,812,GOOD
922237,829,GOOD
922238,683,REVIEW
922239,790,GOOD
922240,695,REVIEW
922241,636,REVIEW
922242,828,GOOD
922243,709,GOOD
922244,683,REVIEW
922245,826,GOOD
922246,809,GOOD
922247,634,REVIEW
922248,759,GOOD
922249,829,GOOD
922250,570,REVIEW
922251,602,REVIEW
922252,582,REVIEW
922253,641,REVIEW
922254,803,GOOD
922255,627,REVIEW
922256,802,GOOD
922257,818,GOOD
922258,621,REVIEW
922259,844,GOOD
922260,652,REVIEW
922261,777,GOOD
922262,798,GOOD
922263,805,GOOD
922264,693,REVIEW
922265,745,GOOD
922266,805,GOOD
922267,758,GOOD
922268,705,GOOD
922269,787,GOOD
922270,812,GOOD
922271,641,REVIEW
922272,631,REVIEW
922273,714,GOOD
922274,567,REVIEW
922275,834,GOOD
922276,832,GOOD
922277,750,GOOD
922278,691,REVIEW
922279,622,REVIEW
922280,844,GOOD
922281,715,GOOD
922282,848,GOOD
922283,762,GOOD
922284,785,GOOD
922285,656,REVIEW
922286,809,GOOD
922287,848,GOOD
922288,790,GOOD
922289,770,GOOD
922290,691,REVIEW
922291,562,REVIEW
922292,721,GOOD
922293,550,REVIEW
922294,811,GOOD
922295,800,GOOD
922296,567,REVIEW
922297,743,GOOD
922298,768,GOOD
922299,732,GOOD
922300,739,GOOD
922301,698,REVIEW
922302,845,GOOD
922303,624,REVIEW
922304,746,GOOD
922305,776,GOOD
922306,827,GOOD
922307,848,GOOD
922308,786,GOOD
922309,836,GOOD
922310,834,GOOD
922311,723,GOOD
922312,696,REVIEW
922313,694,REVIEW
922314,738,GOOD
922315,785,GOOD
922316,655,REVIEW
922317,572,REVIEW
922318,829,GOOD
922319,827,GOOD
922320,699,REVIEW
922321,654,REVIEW
922322,801,GOOD
922323,705,GOOD
922324,845,GOOD
922325,765,GOOD
922326,786,GOOD
922327,803,GOOD
922328,624,REVIEW
922329,683,REVIEW
922330,561,REVIEW
922331,773,GOOD
922332,720,GOOD
922333,761,GOOD
922334,834,GOOD
922335,748,GOOD
922336,802,GOOD
922337,781,GOOD
922338,841,GOOD
922339,706,GOOD
922340,572,REVIEW
922341,576,REVIEW
922342,845,GOOD
922343,836,GOOD
922344,579,REVIEW
922345,838,GOOD
922346,719,GOOD
922347,691,REVIEW
922348,668,REVIEW
922349,824,GOOD
922350,618,REVIEW
922351,790,GOOD
922352,712,GOOD
922353,803,GOOD
922354,708,GOOD
922355,790,GOOD
922356,771,GOOD
922357,778,GOOD
922358,795,GOOD
922359,834,GOOD
922360,570,REVIEW
922361,784,GOOD
922362,562,REVIEW
922363,841,GOOD
922364,712,GOOD
922365,783,GOOD
922366,684,REVIEW
922367,682,REVIEW
922368,840,GOOD
922369,814,GOOD
922370,778,GOOD
922371,743,GOOD
922372,712,GOOD
922373,849,GOOD
922374,818,GOOD
922375,769,GOOD
922376,550,REVIEW
922377,798,GOOD
922378,837,GOOD
922379,741,GOOD
922380,779,GOOD
922381,688,REVIEW
922382,765,GOOD
922383,754,GOOD
922384,805,GOOD
922385,748,GOOD
922386,846,GOOD
922387,740,GOOD
922388,663,REVIEW
922389,600,REVIEW
922390,744,GOOD
922391,614,REVIEW
922392,738,GOOD
922393,750,GOOD
922394,750,GOOD
922395,807,GOOD
922396,559,REVIEW
922397,569,REVIEW
922398,776,GOOD
922399,834,GOOD
922400,762,GOOD
922401,784,GOOD
922402,635,REVIEW
922403,829,GOOD
922404,676,REVIEW
922405,797,GOOD
922406,749,GOOD
922407,769,GOOD
922408,756,GOOD
922409,815,GOOD
922410,701,GOOD
922411,701,GOOD
922412,599,REVIEW
922413,560,REVIEW
922414,802,GOOD
922415,749,GOOD
922416,782,GOOD
922417,824,GOOD
922418,688,REVIEW
922419,568,REVIEW
922420,812,GOOD
922421,733,GOOD
922422,815,GOOD
922423,653,REVIEW
922424,768,GOOD
922425,732,GOOD
922426,683,REVIEW
922427,694,REVIEW
922428,768,GOOD
922429,685,REVIEW
922430,822,GOOD
922431,825,GOOD
922432,787,GOOD
922433,790,GOOD
922434,559,REVIEW
922435,612,REVIEW
922436,846,GOOD
922437,715,GOOD
922438,844,GOOD
922439,633,REVIEW
922440,791,GOOD
922441,683,REVIEW
922442,790,GOOD
922443,812,GOOD
922444,676,REVIEW
922445,615,REVIEW
922446,591,REVIEW
922447,586,REVIEW
922448,773,GOOD
922449,572,REVIEW
922450,678,REVIEW
922451,783,GOOD
922452,782,GOOD
922453,716,GOOD
922454,557,REVIEW
922455,766,GOOD
922456,697,REVIEW
922457,779,GOOD
922458,718,GOOD
922459,812,GOOD
922460,747,GOOD
922461,689,REVIEW
922462,796,GOOD
922463,824,GOOD
922464,575,REVIEW
922465,804,GOOD
922466,718,GOOD
922467,797,GOOD
922468,823,GOOD
922469,580,REVIEW
922470,783,GOOD
922471,703,GOOD
922472,680,REVIEW
922473,639,REVIEW
922474,622,REVIEW
922475,786,GOOD
922476,571,REVIEW
922477,743,GOOD
922478,682,REVIEW
922479,688,REVIEW
922480,768,GOOD
922481,605,REVIEW
922482,800,GOOD
922483,747,GOOD
922484,769,GOOD
922485,727,GOOD
922486,744,GOOD
922487,752,GOOD
922488,670,REVIEW
922489,565,REVIEW
922490,764,GOOD
922491,716,GOOD
922492,722,GOOD
922493,842,GOOD
922494,792,GOOD
922495,681,REVIEW
922496,571,REVIEW
922497,793,GOOD
922498,674,REVIEW
922499,788,GOOD
922500,710,GOOD
922501,736,GOOD
922502,792,GOOD
922503,650,REVIEW
922504,753,GOOD
922505,574,REVIEW
922506,793,GOOD
922507,663,REVIEW
922508,829,GOOD
922509,554,REVIEW
922510,600,REVIEW
922511,845,GOOD
922512,685,REVIEW
922513,619,REVIEW
922514,748,GOOD
922515,757,GOOD
922516,710,GOOD
922517,559,REVIEW
922518,675,REVIEW
922519,726,GOOD
922520,773,GOOD
922521,775,GOOD
922522,765,GOOD
922523,676,REVIEW
922524,690,REVIEW
922525,845,GOOD
922526,696,REVIEW
922527,796,GOOD
922528,613,REVIEW
922529,779,GOOD
922530,805,GOOD
922531,842,GOOD
922532,772,GOOD
922533,850,GOOD
922534,651,REVIEW
922535,572,REVIEW
922536,762,GOOD
922537,684,REVIEW
922538,607,REVIEW
922539,814,GOOD
922540,749,GOOD
922541,711,GOOD
922542,766,GOOD
922543,688,REVIEW
922544,608,REVIEW
922545,809,GOOD
922546,714,GOOD
922547,553,REVIEW
922548,848,GOOD
922549,839,GOOD
922550,816,GOOD
922551,826,GOOD
922552,689,REVIEW
922553,806,GOOD
922554,720,GOOD
922555,808,GOOD
922556,612,REVIEW
922557,663,REVIEW
922558,648,REVIEW
